  11.252 75.734 56.487  7.055  1.209 10.499 12.212 14.448  -0.50
 31928 911 3121513 4826.6172 4827.6172
 14.033 -0.375 14.684 14.309  7.285 20.334  4.234  0.444 15.475
  11.252 75.734 56.487  7.055  1.209 10.499 12.212 14.448  -0.50
 31928 911 3121513 4826.6172 4827.6172
 14.181 -0.430 17.391 16.961  8.985 22.182  3.321  0.050 15.475
  11.252 75.734 56.487  7.055  1.209 10.499 12.212 14.448  -0.50
 31928 911 3121513 4826.6172 4827.6172
 13.266 -0.629 18.312 17.683  8.456 20.738  0.050  1.732 15.475
  11.252 75.734 56.487  7.055  1.209 10.499 12.212 14.448  -0.50
 31928 911 3121513 4826.6172 4827.6172
 13.513 -0.161 17.123 16.961  9.653 22.182  0.050  0.050 15.475
  11.252 75.734 56.487  7.055  1.209 10.499 12.212 14.448  -0.50
 31928 911 3121513 4826.6172 4827.6172
 13.860 -0.601 16.923 16.322 10.767 23.644  0.148  0.387 15.475
  11.252 75.734 56.487  7.055  1.209 10.499 12.212 14.448  -0.50
 31928 911 3121513 4826.6172 4827.6172
 14.049 -0.645 16.640 15.995 11.700 24.765  0.781  0.050 15.475
  11.252 75.734 56.487  7.055  1.209 10.499 12.212 14.448  -0.50
 31928 911 3121513 4826.6172 4827.6172
 14.004 -0.287 15.071 14.784 13.450 26.470 48.159 16.591 15.475
  11.252 75.734 56.487  7.055  1.209 10.499 12.212 14.448  -0.50
 32028 911 2 3 5 5 4827.6172 4828.6875
 13.381 -0.201-23.083-22.869 30.814 44.080  8.871 21.196-23.337
  28.408 36.395 24.381  3.502  0.210  3.926  5.215 15.139  -0.40
 32028 911 2 3 5 5 4827.6172 4828.6875
 13.752 -0.047-23.447-23.397 27.247 40.910 16.827  0.358-23.337
  28.408 36.395 24.381  3.502  0.210  3.926  5.215 15.139  -0.40
 32028 911 2 3 5 5 4827.6172 4828.6875
 13.750  0.082-22.450-22.538 25.216 38.878  3.196  0.952-23.337
  28.408 36.395 24.381  3.502  0.210  3.926  5.215 15.139  -0.40
 32028 911 3 6 9 4 4827.6172 4828.6875
 14.332  0.329  6.417  6.768 10.864 25.148  0.671  0.913  8.245
   9.781 93.358 34.190  2.710 -0.722-21.524 46.550 14.028  -0.10
 32028 911 3 6 9 4 4827.6172 4828.6875
 14.863 -0.122  6.796  6.666  9.967 24.820 14.745  0.269  8.245
   9.781 93.358 34.190  2.710 -0.722-21.524 46.550 14.028  -0.10
 32028 911 3 6 9 4 4827.6172 4828.6875
 14.552  0.176  6.609  6.797  7.540 22.060  0.952  0.271  8.245
   9.781 93.358 34.190  2.710 -0.722-21.524 46.550 14.028  -0.10
 32028 911 4 913 8 4827.6172 4828.6875
 14.497  0.017 15.893 15.912 16.266 30.727  2.887  1.308 14.978
  24.716 56.487 72.428  8.264 -3.354 12.212 28.562 15.349  -0.18
 32028 911 4 913 8 4827.6172 4828.6875
 14.397 -0.264 16.195 15.912 16.373 30.727  0.050  1.308 14.978
  24.716 56.487 72.428  8.264 -3.354 12.212 28.562 15.349  -0.18
 32028 911 4 913 8 4827.6172 4828.6875
 13.968 -0.222 16.149 15.912 16.832 30.727  5.219  1.308 14.978
  24.716 56.487 72.428  8.264 -3.354 12.212 28.562 15.349  -0.18
 32028 911 4 913 8 4827.6172 4828.6875
 14.764 -0.402 17.683 17.253 20.738 35.485  1.732  6.535 14.978
  24.716 56.487 72.428  8.264 -3.354 12.212 28.562 15.349  -0.18
 32028 911 4 913 8 4827.6172 4828.6875
 14.772 -0.245 16.322 16.060 23.644 38.399  0.387  0.585 14.978
  24.716 56.487 72.428  8.264 -3.354 12.212 28.562 15.349  -0.18
 32028 911 4 913 8 4827.6172 4828.6875
 14.501 -0.297 15.995 15.677 24.765 39.230  0.050  0.337 14.978
  24.716 56.487 72.428  8.264 -3.354 12.212 28.562 15.349  -0.18
 32028 911 4 913 8 4827.6172 4828.6875
 14.467 -0.398 14.784 14.358 26.470 40.899 16.591 59.266 14.978
  24.716 56.487 72.428  8.264 -3.354 12.212 28.562 15.349  -0.18
 32128 730 1 4 5 3 4828.6875 4829.6895
 13.813 -0.067-22.869-22.802 44.080 56.936 21.196 27.914-22.913
  43.556 24.381 40.084  3.712  0.166  5.215  4.607 13.065  -0.02
 32128 730 1 4 5 3 4828.6875 4829.6895
 14.052 -0.175-23.537-23.362 40.568 53.663  1.825  7.212-22.913
  43.556 24.381 40.084  3.712  0.166  5.215  4.607 13.065  -0.02
 32128 730 1 4 5 3 4828.6875 4829.6895
 13.710 -0.035-23.397-23.362 40.910 53.663  0.358  7.212-22.913
  43.556 24.381 40.084  3.712  0.166  5.215  4.607 13.065  -0.02
 32128 730 1 4 5 3 4828.6875 4829.6895
 13.478  0.213-22.538-22.752 38.878 51.398  0.952  4.958-22.913
  43.556 24.381 40.084  3.712  0.166  5.215  4.607 13.065  -0.02
 32128 730 2 2 4 3 4828.6875 4829.6895
 14.450 -0.070  8.200  8.130 23.706 37.200 32.737 30.745  8.138
  23.740 34.190 31.450  1.988 -0.059 46.550-49.203 14.408  -0.04
 32128 730 2 2 4 3 4828.6875 4829.6895
 14.835 -0.133  6.797  6.664 22.060 35.939  0.271  0.480  8.138
  23.740 34.190 31.450  1.988 -0.059 46.550-49.203 14.408  -0.04
 32128 730 1 7 8 1 4828.6875 4829.6895
 16.704 -1.716 16.060 14.340 38.399 54.152  0.585 47.638 14.784
  40.088 72.428 47.638  4.910 -4.910 28.562  0.000 15.019  -0.44
 32128 730 1 7 8 1 4828.6875 4829.6895
 15.875 -1.333 15.677 14.340 39.230 54.152  0.337 47.638 14.784
  40.088 72.428 47.638  4.910 -4.910 28.562  0.000 15.019  -0.44
 32228 726 2 1 3 1 4829.6895 4830.6714
 13.832 -0.144  8.130  7.989 37.200 49.816 30.745 31.863  8.101
  37.192 31.450 31.863  1.928 -1.928-49.203  0.000 13.840  -0.11
 33028 937 1 2 3 2 4837.5986 4838.6230
 15.014 -0.881-13.416-12.514 20.725 35.095  4.947  0.271-12.377
  19.058 19.474  3.022  2.589  0.567-32.542-31.945 14.217  -1.35
 33028 937 1 4 5 5 4837.5986 4838.6230
 13.632  0.203-10.645-10.853  7.305 20.260  2.611  1.499-12.443
   8.498 20.011  4.980  2.052  0.287 45.649-67.963 13.133   0.13
 33028 937 1 4 5 5 4837.5986 4838.6230
 13.534  0.329-13.242-13.579  8.015 20.868  3.390  0.675-12.443
   8.498 20.011  4.980  2.052  0.287 45.649-67.963 13.133   0.13
 33028 937 1 4 5 5 4837.5986 4838.6230
 13.869  0.108-13.661-13.772  8.213 21.410  6.197  2.327-12.443
   8.498 20.011  4.980  2.052  0.287 45.649-67.963 13.133   0.13
 33028 937 0 0 1 2 4837.5986 4838.6230
 14.487 -0.597  6.757  6.146-33.994-20.164  2.331  5.906  6.757
 -33.994  2.331  6.803  0.000  2.948  0.000 61.397 14.304  -0.26
 33028 937 0 0 1 1 4837.5986 4838.6230
 14.287 -0.541 10.196  9.642-57.053-43.428  6.894  6.463 10.196
 -57.053  6.894  6.463  0.000  0.000  0.000  0.000 14.287  -0.54
 33028 937 0 0 1 4 4837.5986 4838.6230
 14.318 -0.691 21.167 20.460-48.172-34.514  0.716  0.050 21.167
 -48.172  0.716  4.846  0.000  0.873  0.000-29.688 14.649  -0.38
 33028 937 0 0 1 2 4837.5986 4838.6230
 13.985 -1.032 22.566 21.509-40.494-27.178 37.971 16.936 22.566
 -40.494 37.971 19.447  0.000  0.790  0.000 24.171 13.887  -0.99
 33128 9 3 1 1 2 1 4838.6230 4839.7769
 14.455 -0.790-10.844 -9.932 32.366 47.913  2.751 10.738-10.994
  32.611  3.022 10.738  3.156 -3.156-31.945  0.000 14.243  -0.92
 33128 9 3 1 1 2 1 4838.6230 4839.7769
 14.244  0.100  6.146  6.261-20.164 -4.862  5.906  4.267  6.487
 -20.351  6.803  4.267  2.948 -2.948 61.397  0.000 14.406  -0.20
 33128 9 3 1 1 2 3 4838.6230 4839.7769
 13.568  0.090 21.509 21.613-27.178-12.656 16.936  2.364 21.551
 -27.278 19.447  6.912  0.790  0.188 24.171  7.565 13.702   0.04
 33128 9 3 1 1 2 3 4838.6230 4839.7769
 13.688 -0.137 21.832 21.674-27.953-13.292  2.511  2.168 21.551
 -27.278 19.447  6.912  0.790  0.188 24.171  7.565 13.702   0.04
 4 528 612 3 4 7 6 4843.7412 4844.7217
 13.675 -0.582-16.793-16.223-39.406-26.963 36.592  6.499-15.962
 -41.514 59.200 34.535  8.203 -3.616-23.052-34.542 13.888  -0.55
 4 528 612 3 4 7 6 4843.7412 4844.7217
 13.832 -0.430-16.460-16.038-40.516-27.919  7.265 12.057-15.962
 -41.514 59.200 34.535  8.203 -3.616-23.052-34.542 13.888  -0.55
 4 528 612 3 4 7 6 4843.7412 4844.7217
 13.476 -0.331-16.727-16.402-40.814-28.567  1.044  2.533-15.962
 -41.514 59.200 34.535  8.203 -3.616-23.052-34.542 13.888  -0.55
 4 528 612 3 4 7 6 4843.7412 4844.7217
 13.624 -0.365-13.945-13.587-43.933-31.540  6.030 10.101-15.962
 -41.514 59.200 34.535  8.203 -3.616-23.052-34.542 13.888  -0.55
 4 528 612 3 4 7 6 4843.7412 4844.7217
 14.190 -0.113-14.364-14.252-46.116-33.169  0.462  0.355-15.962
 -41.514 59.200 34.535  8.203 -3.616-23.052-34.542 13.888  -0.55
 4 528 612 0 0 1 1 4843.7412 4844.7217
 13.871 -0.061 -8.335 -8.276-18.245 -5.610  4.419  5.471 -8.335
 -18.245  4.419  5.471  0.000  0.000  0.000  0.000 13.871  -0.06
 4 528 612 0 0 1 1 4843.7412 4844.7217
 13.981  0.083 14.095 14.176  5.013 17.756  2.682  6.416 14.095
   5.013  2.682  6.416  0.000  0.000  0.000  0.000 13.981   0.08
 4 528 612 2 1 3 3 4843.7412 4844.7217
 13.977  0.408 15.514 15.914-51.041-38.302  3.506  1.144 15.687
 -50.962  4.673  4.881  0.759 -0.328-66.474 69.958 14.019  -0.15
 4 528 612 2 1 3 3 4843.7412 4844.7217
 13.517  0.127 14.251 14.375-50.495-38.208  0.050  0.050 15.687
 -50.962  4.673  4.881  0.759 -0.328-66.474 69.958 14.019  -0.15
 4 528 612 1 1 2 5 4843.7412 4844.7217
 17.219  0.599  7.877  8.465 26.781 42.698  7.634  2.597  7.897
  26.759  7.684 13.709  4.381  1.544 42.501 -4.687 16.400  -0.12
 4 528 612 0 0 1 2 4843.7412 4844.7217
 14.074  0.178 21.736 21.911 38.452 51.286  7.199 16.974 21.736
  38.452  7.199 18.199  0.000  1.683  0.000-81.209 14.093   0.29
 4 528 612 3 6 9 5 4843.7412 4844.7217
 13.902  0.064  6.914  6.977 26.470 39.135  3.802  2.564  7.745
  30.045 20.317 13.709  6.060 -0.135-11.074 -4.687 13.049   0.04
 4 528 612 3 6 9 5 4843.7412 4844.7217
 14.233 -0.097  8.561  8.465 29.709 42.698  0.050  2.597  7.745
  30.045 20.317 13.709  6.060 -0.135-11.074 -4.687 13.049   0.04
 4 528 612 3 6 9 5 4843.7412 4844.7217
 14.103 -0.204  8.752  8.553 33.453 46.315  5.528  0.050  7.745
  30.045 20.317 13.709  6.060 -0.135-11.074 -4.687 13.049   0.04
 4 528 612 3 6 9 5 4843.7412 4844.7217
 14.514  0.016  7.721  7.736 33.620 46.885  2.972  3.569  7.745
  30.045 20.317 13.709  6.060 -0.135-11.074 -4.687 13.049   0.04
 4 628 640 3 2 5 6 4844.7217 4845.7207
 13.559 -0.015-23.462-23.447-23.737-11.172  0.484  4.007-25.191
 -25.542  4.819 13.132  2.018  2.072 11.862 41.089 13.634  -0.37
 4 628 640 3 2 5 6 4844.7217 4845.7207
 13.484 -0.072-23.785-23.714-23.186-10.697  0.373  1.333-25.191
 -25.542  4.819 13.132  2.018  2.072 11.862 41.089 13.634  -0.37
 4 628 640 4 2 612 4844.7217 4845.7207
 13.554  0.282-16.720-17.002-27.489-14.930  2.991  9.480-15.423
 -28.863 34.535 37.209  4.587  3.219-34.542-19.705 11.791   0.09
 4 628 640 4 2 612 4844.7217 4845.7207
 13.396  0.351-16.223-16.574-26.963-14.562  6.499  8.423-15.423
 -28.863 34.535 37.209  4.587  3.219-34.542-19.705 11.791   0.09
 4 628 640 4 2 612 4844.7217 4845.7207
 12.924  0.528-16.038-16.565-27.919-15.989 12.057  0.377-15.423
 -28.863 34.535 37.209  4.587  3.219-34.542-19.705 11.791   0.09
 4 628 640 4 2 612 4844.7217 4845.7207
 13.572  0.163-16.402-16.565-28.567-15.989  2.533  0.377-15.423
 -28.863 34.535 37.209  4.587  3.219-34.542-19.705 11.791   0.09
 4 628 640 4 2 612 4844.7217 4845.7207
 13.249  0.256-13.587-13.843-31.540-19.286 10.101  0.322-15.423
 -28.863 34.535 37.209  4.587  3.219-34.542-19.705 11.791   0.09
 4 628 640 4 2 612 4844.7217 4845.7207
 13.575  0.433-14.252-14.685-33.169-20.588  0.355  1.402-15.423
 -28.863 34.535 37.209  4.587  3.219-34.542-19.705 11.791   0.09
 4 628 640 0 0 1 1 4844.7217 4845.7207
 13.732 -0.045 -8.276 -8.231 -5.610  7.128  5.471  8.969 -8.276
  -5.610  5.471  8.969  0.000  0.000  0.000  0.000 13.732  -0.04
 4 628 640 1 2 3 6 4844.7217 4845.7207
 13.744 -0.010 14.375 14.365-38.208-25.459  0.050  1.564 15.544
 -38.182  4.881 12.127  0.431  2.158 69.958 20.617 13.441  -0.20
 4 628 640 1 2 3 6 4844.7217 4845.7207
 13.564 -0.211 15.444 15.234-38.145-25.575  3.687  1.218 15.544
 -38.182  4.881 12.127  0.431  2.158 69.958 20.617 13.441  -0.20
 4 628 640 1 2 3 6 4844.7217 4845.7207
 13.501 -0.174 15.914 15.740-38.302-25.795  1.144  1.592 15.544
 -38.182  4.881 12.127  0.431  2.158 69.958 20.617 13.441  -0.20
 4 628 640 0 0 1 2 4844.7217 4845.7207
 14.032 -0.139 14.176 14.037 17.756 30.793  6.416  1.715 14.176
  17.756  6.416  1.765  0.000  2.656  0.000 -6.659 13.955  -0.15
 4 628 640 0 0 1 1 4844.7217 4845.7207
 13.647  0.044 11.442 11.486 36.273 48.926  6.455  0.050 11.442
  36.273  6.455  0.050  0.000  0.000  0.000  0.000 13.647   0.04
 41028 627 0 0 1 1 4848.7305 4849.6494
 14.669  1.087 -7.256 -8.255 46.593 59.164  2.195  7.426 -7.256
  46.593  2.195  7.426  0.000  0.000  0.000  0.000 14.669   1.09
 41028 627 8 61410 4848.7305 4849.6494
 13.741  0.856-15.105-15.891 24.594 36.313  4.877 47.404-14.239
  21.141 42.352 72.519  6.011  0.474-19.783-16.689 15.576   1.14
 41028 627 8 61410 4848.7305 4849.6494
 14.311  0.839-15.267-16.038 23.198 35.441  1.496  2.761-14.239
  21.141 42.352 72.519  6.011  0.474-19.783-16.689 15.576   1.14
 41028 627 8 61410 4848.7305 4849.6494
 13.879  0.723-12.649-13.313 19.356 31.201  5.853  5.156-14.239
  21.141 42.352 72.519  6.011  0.474-19.783-16.689 15.576   1.14
 41028 627 8 61410 4848.7305 4849.6494
 13.870  0.793-13.155-13.884 18.258 30.096  4.392  4.423-14.239
  21.141 42.352 72.519  6.011  0.474-19.783-16.689 15.576   1.14
 41028 627 8 61410 4848.7305 4849.6494
 13.677  0.678-13.868-14.491 17.907 29.567  8.204  7.406-14.239
  21.141 42.352 72.519  6.011  0.474-19.783-16.689 15.576   1.14
 41028 627 8 61410 4848.7305 4849.6494
 14.471  0.727-13.084-13.752 13.662 26.051  1.404  1.108-14.239
  21.141 42.352 72.519  6.011  0.474-19.783-16.689 15.576   1.14
 41028 627 0 0 1 1 4848.7305 4849.6494
 13.682  0.227-15.133-15.342-28.102-16.438  7.827  6.482-15.133
 -28.102  7.827  6.482  0.000  0.000  0.000  0.000 13.682   0.23
 41028 627 3 1 4 1 4848.7305 4849.6494
 13.662  0.058-18.850-18.904-46.733-35.087  2.420  4.962-18.360
 -45.706  3.036  4.962  5.376 -5.376 26.721  0.000 12.544   0.59
 41028 627 1 4 5 9 4848.7305 4849.6494
 14.064  0.218 12.739 12.939-51.220-39.205  6.649  5.316 13.068
 -51.882 33.253 37.904  0.904  1.551 27.087 -1.535 13.376   0.38
 41028 627 1 4 5 9 4848.7305 4849.6494
 13.502  0.351 12.800 13.123-52.728-41.228  0.050  3.792 13.068
 -51.882 33.253 37.904  0.904  1.551 27.087 -1.535 13.376   0.38
 41028 627 1 4 5 9 4848.7305 4849.6494
 13.560  0.236 14.347 14.564-52.504-40.952  4.325  2.020 13.068
 -51.882 33.253 37.904  0.904  1.551 27.087 -1.535 13.376   0.38
 41028 627 1 2 3 5 4848.7305 4849.6494
 16.387 -0.594 14.902 14.356 13.675 27.824  0.522  0.544 15.216
  14.686  4.099  8.166  1.231 -0.176-16.965 40.572 15.588  -0.96
 41028 627 1 2 3 5 4848.7305 4849.6494
 16.874 -0.647 14.951 14.356 13.227 27.824  0.050  0.544 15.216
  14.686  4.099  8.166  1.231 -0.176-16.965 40.572 15.588  -0.96
 41028 627 1 2 3 5 4848.7305 4849.6494
 16.065 -0.364 15.266 14.932 14.856 28.710  3.527  0.533 15.216
  14.686  4.099  8.166  1.231 -0.176-16.965 40.572 15.588  -0.96
 41128 824 4 610 2 4849.6494 4850.6035
 15.483  0.222-16.038-16.249 35.441 49.274  2.761  1.252-15.282
  34.546 72.519 39.850  6.485 -6.052-16.689-51.429 16.136   0.67
 41128 824 0 0 1 2 4849.6494 4850.6035
 13.882 -0.447-15.342-14.915-16.438 -4.133  6.482  1.798-15.342
 -16.438  6.482  3.020  0.000  0.673  0.000-81.177 13.927  -0.17
 41128 824 1 1 2 1 4849.6494 4850.6035
 14.491  0.218-16.377-16.585-29.951-17.066  1.607  1.051-16.493
 -29.479  4.271  1.051  0.750 -0.750-14.353  0.000 13.996   0.10
 41128 824 1 1 2 1 4849.6494 4850.6035
 13.697  0.023-16.563-16.585-29.194-17.066  2.664  1.051-16.493
 -29.479  4.271  1.051  0.750 -0.750-14.353  0.000 13.996   0.10
 41128 824 0 0 1 1 4849.6494 4850.6035
 13.774 -0.176-18.904-18.736-35.087-22.885  4.962  0.768-18.904
 -35.087  4.962  0.768  0.000  0.000  0.000  0.000 13.774  -0.18
 41128 824 2 3 5 5 4849.6494 4850.6035
 13.598 -0.068 -9.446 -9.381-55.691-43.658  0.192  0.909 -9.240
 -56.132 16.179 32.562  2.737  1.083 13.586 20.396 15.864  -1.08
 41128 824 2 3 5 5 4849.6494 4850.6035
 14.403 -0.273 -9.642 -9.381-56.460-43.658  8.073  0.909 -9.240
 -56.132 16.179 32.562  2.737  1.083 13.586 20.396 15.864  -1.08
 41128 824 2 1 3 1 4849.6494 4850.6035
 13.712 -0.087  9.015  8.932-57.770-45.627 21.673 25.928  8.858
 -57.813 30.230 25.928  0.410 -0.410-59.529  0.000 13.758   0.08
 41128 824 5 4 9 5 4849.6494 4850.6035
 13.506  0.048 12.993 13.039-43.277-31.331  6.115  0.351 13.418
 -40.498 37.904 11.259  2.456  0.470 -1.535 19.638 14.190   0.99
 41128 824 5 4 9 5 4849.6494 4850.6035
 13.860  0.300 13.123 13.409-41.228-28.944  3.792  0.050 13.418
 -40.498 37.904 11.259  2.456  0.470 -1.535 19.638 14.190   0.99
 41128 824 5 4 9 5 4849.6494 4850.6035
 14.063  0.155 12.939 13.087-39.205-26.728  5.316  1.634 13.418
 -40.498 37.904 11.259  2.456  0.470 -1.535 19.638 14.190   0.99
 41128 824 5 4 9 5 4849.6494 4850.6035
 13.817  0.220 14.564 14.773-40.952-28.709  2.020  7.167 13.418
 -40.498 37.904 11.259  2.456  0.470 -1.535 19.638 14.190   0.99
 41128 824 2 3 5 2 4849.6494 4850.6035
 15.272  0.859 14.585 15.405 27.847 41.479  4.851  0.756 14.334
  28.102  8.166  0.806  1.055  0.230 40.572-47.449 14.947   1.06
 41128 824 2 3 5 2 4849.6494 4850.6035
 15.297  1.099 14.356 15.405 27.824 41.479  0.544  0.756 14.334
  28.102  8.166  0.806  1.055  0.230 40.572-47.449 14.947   1.06
 41228 930 2 1 3 2 4850.6035 4851.6118
 13.239  0.242-13.965-14.209 42.646 55.001  1.935 20.487-14.199
  40.836  7.602 26.241  3.586 -2.738 -9.177 64.047 14.951   0.18
 41228 930 2 1 3 2 4850.6035 4851.6118
 13.888  0.341-14.628-14.971 41.608 54.618  3.253  5.754-14.199
  40.836  7.602 26.241  3.586 -2.738 -9.177 64.047 14.951   0.18
 41228 930 1 1 2 2 4850.6035 4851.6118
 13.464 -0.370-14.915-14.541 -4.133  8.449  1.798  0.050-15.184
  -4.090  3.020  8.483  0.673  0.786-81.177-63.625 14.085   0.65
 41228 930 0 0 1 1 4850.6035 4851.6118
 14.309 -0.712-16.585-15.867-17.066 -3.631  1.051  0.050-16.585
 -17.066  1.051  0.050  0.000  0.000  0.000  0.000 14.309  -0.71
 41228 930 0 0 1 1 4850.6035 4851.6118
 14.555 -0.060-18.736-18.676-22.885 -9.203  0.768  1.903-18.736
 -22.885  0.768  1.903  0.000  0.000  0.000  0.000 14.555  -0.06
 41228 930 2 3 5 3 4850.6035 4851.6118
 14.796 -0.185 -7.437 -7.250-41.716-27.791  4.570  5.506 -8.213
 -41.935 32.562 10.248  3.819  0.057 20.396 27.234 13.416  -0.14
 41228 930 2 3 5 3 4850.6035 4851.6118
 14.549 -0.381 -9.398 -9.014-44.525-30.849  4.394  3.980 -8.213
 -41.935 32.562 10.248  3.819  0.057 20.396 27.234 13.416  -0.14
 41228 930 0 0 1 1 4850.6035 4851.6118
 14.554 -0.014-10.163-10.148-53.833-40.152  2.391  4.706-10.163
 -53.833  2.391  4.706  0.000  0.000  0.000  0.000 14.554  -0.01
 41228 930 0 0 1 2 4850.6035 4851.6118
 14.286  0.209  8.932  9.144-45.627-32.216 25.928 23.052  8.932
 -45.627 25.928 29.735  0.000  0.592  0.000 89.103 14.288   0.08
 41228 930 2 3 5 5 4850.6035 4851.6118
 14.248 -0.082 13.409 13.326-28.944-15.572  0.050  0.758 14.362
 -27.900 11.259  9.903  2.926 -0.783 19.638 25.448 15.271  -0.84
 41228 930 2 3 5 5 4850.6035 4851.6118
 14.986  0.175 14.773 14.950-28.709-14.593  7.167  1.059 14.362
 -27.900 11.259  9.903  2.926 -0.783 19.638 25.448 15.271  -0.84
 41228 930 2 3 5 5 4850.6035 4851.6118
 14.454  0.226 13.087 13.315-26.728-13.147  1.634  7.796 14.362
 -27.900 11.259  9.903  2.926 -0.783 19.638 25.448 15.271  -0.84
 41228 930 2 3 5 5 4850.6035 4851.6118
 14.701  0.088 14.189 14.278-25.401-11.571  2.057  0.189 14.362
 -27.900 11.259  9.903  2.926 -0.783 19.638 25.448 15.271  -0.84
 41328 918 1 1 2 2 4851.6118 4852.6567
 14.159 -0.271-14.541-14.258  8.449 22.216  0.050  8.271-15.841
   9.119  8.483 11.840  1.459  0.010-63.625-60.930 13.731  -1.14
 41328 918 1 1 2 2 4851.6118 4852.6567
 14.220 -0.293-15.848-15.542  9.123 22.954  8.433  3.569-15.841
   9.119  8.483 11.840  1.459  0.010-63.625-60.930 13.731  -1.14
 41328 918 0 0 1 1 4851.6118 4852.6567
 14.296  0.052-18.676-18.729 -9.203  4.708  1.903  0.433-18.676
  -9.203  1.903  0.433  0.000  0.000  0.000  0.000 14.296   0.05
 41328 918 0 0 1 1 4851.6118 4852.6567
 13.986  0.464-15.867-16.352 -3.631  9.956  0.050  3.629-15.867
  -3.631  0.050  3.629  0.000  0.000  0.000  0.000 13.986   0.46
 41328 918 1 2 312 4851.6118 4852.6567
 13.250  0.470 -7.250 -7.741-27.791-14.973  5.506  0.050 -8.070
 -29.401 10.248 27.449  3.876  1.863 27.234 19.088 13.876   0.16
 41328 918 1 2 312 4851.6118 4852.6567
 13.083  0.257 -9.014 -9.282-30.849-18.206  3.980  0.050 -8.070
 -29.401 10.248 27.449  3.876  1.863 27.234 19.088 13.876   0.16
 41328 918 0 0 1 2 4851.6118 4852.6567
 13.894 -0.001-10.148-10.148-40.152-26.662  4.706 12.812-10.148
 -40.152  4.706 13.250  0.000  0.847  0.000-27.391 13.869  -0.01
 41328 918 1 1 2 6 4851.6118 4852.6567
 16.570  0.795  8.551  9.382-32.207-15.919  6.683  0.578  9.010
 -32.214 29.735 34.096  0.592  2.537 89.103 27.729 14.456  -0.10
 41328 918 2 3 5 7 4851.6118 4852.6567
 12.069 -0.912 13.315 12.362-13.147 -1.564  7.796  0.482 13.516
 -13.495  9.903 17.173  2.143  0.837 25.448 12.455 12.812  -0.40
 41328 918 2 3 5 7 4851.6118 4852.6567
 12.361 -1.027 14.278 13.205-11.571  0.318  0.189  0.594 13.516
 -13.495  9.903 17.173  2.143  0.837 25.448 12.455 12.812  -0.40
 41428 813 1 1 2 3 4852.6567 4853.6123
 15.851  0.167-15.542-15.701 22.954 37.158  3.569  6.755-14.645
  22.439 11.840  7.713  1.468  3.563-60.930 17.140 16.631   0.92
 41428 813 1 1 2 3 4852.6567 4853.6123
 14.968  0.129-14.258-14.382 22.216 35.577  8.271  0.450-14.645
  22.439 11.840  7.713  1.468  3.563-60.930 17.140 16.631   0.92
 41428 813 1 1 2 2 4852.6567 4853.6123
 14.218 -0.998-10.148 -9.194-26.662-14.018 12.812  1.945-10.135
 -26.687 13.250 10.658  0.847  0.114-27.391-78.591 14.409  -0.18
 41428 813 1 1 2 2 4852.6567 4853.6123
 15.017 -0.590 -9.758 -9.194-27.425-14.018  0.437  1.945-10.135
 -26.687 13.250 10.658  0.847  0.114-27.391-78.591 14.409  -0.18
 41428 813 4 2 6 5 4852.6567 4853.6123
 14.426  0.082  8.759  8.837-17.950 -5.107 29.174 28.150  8.903
 -18.136 34.096 32.910  3.129  0.216 27.729 30.929 14.192   0.18
 41428 813 4 2 6 5 4852.6567 4853.6123
 14.820 -0.224  6.576  6.362-14.623 -1.404  0.338  0.050  8.903
 -18.136 34.096 32.910  3.129  0.216 27.729 30.929 14.192   0.18
 41428 813 4 3 7 9 4852.6567 4853.6123
 14.622  0.053 11.805 11.856 -1.613 11.417  0.167  0.050 13.098
  -1.136 17.173 13.614  2.979  0.376 12.455 24.081 15.019   0.30
 41428 813 4 3 7 9 4852.6567 4853.6123
 14.289  0.118 13.331 13.444 -1.970 10.742 11.843  5.722 13.098
  -1.136 17.173 13.614  2.979  0.376 12.455 24.081 15.019   0.30
 41428 813 4 3 7 9 4852.6567 4853.6123
 14.607 -0.251 13.205 12.965  0.318 13.334  0.594  0.111 13.098
  -1.136 17.173 13.614  2.979  0.376 12.455 24.081 15.019   0.30
 41428 813 4 3 7 9 4852.6567 4853.6123
 14.215  0.021 12.945 12.965  0.693 13.334  0.050  0.111 13.098
  -1.136 17.173 13.614  2.979  0.376 12.455 24.081 15.019   0.30
 41428 813 4 3 7 9 4852.6567 4853.6123
 14.463  0.156 12.529 12.678  1.135 14.013  3.986  3.318 13.098
  -1.136 17.173 13.614  2.979  0.376 12.455 24.081 15.019   0.30
 41528 918 1 2 3 1 4853.6123 4854.6025
 14.946 -0.079-15.701-15.623 37.158 50.983  6.755  1.238-15.521
  37.388  7.713  1.238  5.031 -5.031 17.140  0.000 14.714   0.10
 41528 918 1 2 310 4853.6123 4854.6025
 13.265 -0.043-10.174-10.131 -6.110  6.050  0.050  0.217 -9.715
  -6.067  8.272 21.824  1.515  6.331 -0.859  7.732 11.799   0.04
 41528 918 1 2 310 4853.6123 4854.6025
 13.984 -0.096 -9.682 -9.587 -7.325  5.546  1.643  1.386 -9.715
  -6.067  8.272 21.824  1.515  6.331 -0.859  7.732 11.799   0.04
 41528 918 2 3 5 6 4853.6123 4854.6025
 13.943  0.124  8.837  8.960 -5.107  7.723 28.150 19.822  9.079
