 71518 950 7 81518 1291.5896 1292.5930
 14.093 -0.586 -8.237 -7.649 22.903 36.064  0.112  0.050 -8.801
  22.207 27.256 54.419  4.166 -0.173 -4.708  4.471 13.835  -0.03
 71518 950 7 81518 1291.5896 1292.5930
 13.997 -0.731 -7.989 -7.256 21.749 34.813  2.630  0.507 -8.801
  22.207 27.256 54.419  4.166 -0.173 -4.708  4.471 13.835  -0.03
 71518 950 7 81518 1291.5896 1292.5930
 13.680 -0.570 -8.282 -7.710 21.421 34.166  4.063  0.050 -8.801
  22.207 27.256 54.419  4.166 -0.173 -4.708  4.471 13.835  -0.03
 71518 950 7 81518 1291.5896 1292.5930
 14.240 -0.513 -9.222 -8.707 20.026 33.334  1.404 19.498 -8.801
  22.207 27.256 54.419  4.166 -0.173 -4.708  4.471 13.835  -0.03
 71518 950 7 81518 1291.5896 1292.5930
 13.394 -0.695-10.002 -9.304 20.799 33.258  0.892  1.067 -8.801
  22.207 27.256 54.419  4.166 -0.173 -4.708  4.471 13.835  -0.03
 71518 950 7 81518 1291.5896 1292.5930
 14.185 -0.551 -9.857 -9.304 20.005 33.258  2.125  1.067 -8.801
  22.207 27.256 54.419  4.166 -0.173 -4.708  4.471 13.835  -0.03
 71518 950 2 1 3 1 1291.5896 1292.5930
 15.029 -0.496  3.331  2.834-23.728 -9.628  1.533  0.050  3.423
 -23.142  2.509  0.050  1.522 -1.522 -8.900  0.000 14.445  -0.59
 71618 94510 81811 1292.5930 1293.6292
 14.035 -0.126 -8.638 -8.507 39.724 53.252  1.709  8.311 -8.775
  35.108 54.419 42.867  3.993  2.357  4.471 10.403 14.979   0.04
 71618 94510 81811 1292.5930 1293.6292
 14.499 -0.488 -8.716 -8.211 37.838 51.846  9.309 14.249 -8.775
  35.108 54.419 42.867  3.993  2.357  4.471 10.403 14.979   0.04
 71618 94510 81811 1292.5930 1293.6292
 13.822 -0.245 -8.402 -8.148 37.596 50.903  2.274  1.104 -8.775
  35.108 54.419 42.867  3.993  2.357  4.471 10.403 14.979   0.04
 71618 94510 81811 1292.5930 1293.6292
 14.321 -0.493 -8.659 -8.148 37.079 50.903  0.653  1.104 -8.775
  35.108 54.419 42.867  3.993  2.357  4.471 10.403 14.979   0.04
 71618 94510 81811 1292.5930 1293.6292
 13.793 -0.449 -7.256 -6.791 34.813 48.090  0.507  0.050 -8.775
  35.108 54.419 42.867  3.993  2.357  4.471 10.403 14.979   0.04
 71618 94510 81811 1292.5930 1293.6292
 13.976 -0.174 -6.971 -6.791 34.623 48.090  0.292  0.050 -8.775
  35.108 54.419 42.867  3.993  2.357  4.471 10.403 14.979   0.04
 71618 94510 81811 1292.5930 1293.6292
 13.658 -0.347 -9.881 -9.521 32.795 45.933  5.267  1.438 -8.775
  35.108 54.419 42.867  3.993  2.357  4.471 10.403 14.979   0.04
 71618 94510 81811 1292.5930 1293.6292
 14.428 -0.197 -8.707 -8.503 33.334 47.269 19.498  0.117 -8.775
  35.108 54.419 42.867  3.993  2.357  4.471 10.403 14.979   0.04
 71718 853 1 7 8 1 1293.6292 1294.7611
 14.244  0.697  7.166  7.955-44.384-29.368 46.290 20.350  6.890
 -45.209 51.929 20.350  7.955 -7.955-18.653  0.000 14.973   0.94
 71818 544 1 2 3 8 1294.7611 1295.5917
 13.909 -0.044-13.338-13.301-51.647-40.907  5.149  0.704-13.129
 -51.878  5.724 13.525  3.058  2.648-42.765-21.249 13.043   0.16
 71818 544 1 2 3 8 1294.7611 1295.5917
 13.661 -0.451-11.169-10.794-53.541-43.007  0.525  0.905-13.129
 -51.878  5.724 13.525  3.058  2.648-42.765-21.249 13.043   0.16
 71818 544 1 2 3 8 1294.7611 1295.5917
 13.610 -0.005-12.231-12.226-58.269-47.778  0.050  0.690-13.129
 -51.878  5.724 13.525  3.058  2.648-42.765-21.249 13.043   0.16
 71818 544 0 0 1 3 1294.7611 1295.5917
 11.373  1.327  7.955  9.057-29.368-20.734 20.350  0.472  7.955
 -29.368 20.350 35.847  0.000  2.457  0.000 23.363 14.012   0.17
 71918 948 3 5 818 1295.5917 1296.5972
 13.712  0.352-10.794-11.149-43.007-30.202  0.905  3.944-13.262
 -41.858 13.525 44.406  5.706 -2.429-21.249 -4.947 13.383  -0.26
 71918 948 3 5 818 1295.5917 1296.5972
 13.973  0.008-10.817-10.825-43.353-30.286  0.357  0.491-13.262
 -41.858 13.525 44.406  5.706 -2.429-21.249 -4.947 13.383  -0.26
 71918 948 3 5 818 1295.5917 1296.5972
 13.470  0.311-12.226-12.539-47.778-35.216  0.690  0.177-13.262
 -41.858 13.525 44.406  5.706 -2.429-21.249 -4.947 13.383  -0.26
 71918 948 3 5 818 1295.5917 1296.5972
 13.671  0.313-12.092-12.407-48.096-35.332  1.384  0.270-13.262
 -41.858 13.525 44.406  5.706 -2.429-21.249 -4.947 13.383  -0.26
 71918 948 3 2 5 9 1295.5917 1296.5972
 13.158 -0.483 15.910 15.424-54.303-42.056  0.531  0.493 15.412
 -54.692  7.671 13.618  4.029 -0.334 27.424 22.907 13.807   0.28
 71918 948 3 2 5 9 1295.5917 1296.5972
 13.145 -0.672 16.100 15.424-54.290-42.056  0.050  0.493 15.412
 -54.692  7.671 13.618  4.029 -0.334 27.424 22.907 13.807   0.28
 71918 948 1 2 3 5 1295.5917 1296.5972
 14.981 -1.200  9.028  7.821-21.289 -7.209  0.050  0.742  8.094
 -18.543 35.847 39.413  2.457 -1.159 23.363-32.719 13.454  -0.01
 71918 948 1 2 3 5 1295.5917 1296.5972
 14.429 -1.229  9.057  7.821-20.734 -7.209  0.472  0.742  8.094
 -18.543 35.847 39.413  2.457 -1.159 23.363-32.719 13.454  -0.01
 72018 939 5131821 1296.5972 1297.5819
 15.134  1.283-12.972-14.235-27.901-13.961  5.173 12.956-12.999
 -29.383 44.406 32.914  3.277  0.081 -4.947  5.329 15.501   1.28
 72018 939 5131821 1296.5972 1297.5819
 15.748  1.256-13.010-14.247-30.076-15.531  0.144  0.782-12.999
 -29.383 44.406 32.914  3.277  0.081 -4.947  5.329 15.501   1.28
 72018 939 5131821 1296.5972 1297.5819
 14.968  1.446-12.823-14.247-29.307-15.531  1.958  0.782-12.999
 -29.383 44.406 32.914  3.277  0.081 -4.947  5.329 15.501   1.28
 72018 939 5131821 1296.5972 1297.5819
 15.514  1.032-15.558-16.574-34.468-20.153  0.245  0.050-12.999
 -29.383 44.406 32.914  3.277  0.081 -4.947  5.329 15.501   1.28
 72018 939 5131821 1296.5972 1297.5819
 15.296  1.232-12.798-14.010-33.313-19.214  0.050  0.561-12.999
 -29.383 44.406 32.914  3.277  0.081 -4.947  5.329 15.501   1.28
 72018 939 5131821 1296.5972 1297.5819
 15.563  1.516-12.662-14.155-31.933-17.571  0.050  1.104-12.999
 -29.383 44.406 32.914  3.277  0.081 -4.947  5.329 15.501   1.28
 72018 939 5131821 1296.5972 1297.5819
 15.542  1.109-11.149-12.241-30.202-15.861  3.944  2.212-12.999
 -29.383 44.406 32.914  3.277  0.081 -4.947  5.329 15.501   1.28
 72018 939 5131821 1296.5972 1297.5819
 15.627  1.438-10.825-12.241-30.286-15.861  0.491  2.212-12.999
 -29.383 44.406 32.914  3.277  0.081 -4.947  5.329 15.501   1.28
 72018 939 5131821 1296.5972 1297.5819
 15.446  1.053-15.536-16.574-34.400-20.153  0.163  0.050-12.999
 -29.383 44.406 32.914  3.277  0.081 -4.947  5.329 15.501   1.28
 72018 939 2 3 5 8 1296.5972 1297.5819
 13.696  0.901  8.240  9.127 -5.760  6.763 30.886 39.530  8.086
  -5.997 39.413 52.235  1.298  2.190-32.719-11.531 13.127   0.88
 72018 939 2 3 5 8 1296.5972 1297.5819
 13.625  0.828  7.520  8.335 -6.828  5.626  7.686  7.776  8.086
  -5.997 39.413 52.235  1.298  2.190-32.719-11.531 13.127   0.88
 72018 939 2 3 5 8 1296.5972 1297.5819
 14.012  0.522  7.821  8.335 -7.209  5.626  0.742  7.776  8.086
  -5.997 39.413 52.235  1.298  2.190-32.719-11.531 13.127   0.88
 72018 939 1 8 9 3 1296.5972 1297.5819
 15.725 -1.975 15.424 13.480-42.056-27.534  0.493  0.987 15.692
 -41.792 13.618  8.574  3.695  0.636 22.907  5.912 14.348  -2.10
 7211810 1 1 1 2 5 1297.5819 1298.5994
 14.018 -0.106-11.363-11.255 13.718 26.984  2.977  6.362-11.358
  13.722  3.027 13.194  0.403  4.427 48.122 16.580 13.490   0.08
 7211810 1 1 1 2 5 1297.5819 1298.5994
 13.748  0.189-11.063-11.255 13.992 26.984  0.050  6.362-11.358
  13.722  3.027 13.194  0.403  4.427 48.122 16.580 13.490   0.08
 7211810 1 8132116 1297.5819 1298.5994
 14.285 -1.772-13.858-12.055-13.075  0.463  0.790  0.262-14.256
 -15.083 32.914 12.391  3.358  3.018  5.329 12.423 12.393  -0.85
 7211810 1 8132116 1297.5819 1298.5994
 14.571 -1.725-13.861-12.106-13.538  0.291  0.050  1.596-14.256
 -15.083 32.914 12.391  3.358  3.018  5.329 12.423 12.393  -0.85
 7211810 1 8132116 1297.5819 1298.5994
 14.197 -1.804-14.746-12.911-14.241 -0.793  0.889  2.740-14.256
 -15.083 32.914 12.391  3.358  3.018  5.329 12.423 12.393  -0.85
 7211810 1 8132116 1297.5819 1298.5994
 14.245 -1.990-17.804-15.780-19.188 -5.691  0.496  1.579-14.256
 -15.083 32.914 12.391  3.358  3.018  5.329 12.423 12.393  -0.85
 7211810 1 2 1 3 7 1297.5819 1298.5994
 15.612  0.943 13.521 14.481-27.550-12.662  5.501  3.309 13.624
 -28.626  8.574  7.622  4.331 -1.008  5.912 -4.193 15.604   0.61
 7211810 1 2 1 3 7 1297.5819 1298.5994
 15.895  0.645 13.961 14.618-31.980-16.804  2.087  0.638 13.624
 -28.626  8.574  7.622  4.331 -1.008  5.912 -4.193 15.604   0.61
 7211810 1 2 1 3 7 1297.5819 1298.5994
 15.596  0.984 13.480 14.481-27.534-12.662  0.987  3.309 13.624
 -28.626  8.574  7.622  4.331 -1.008  5.912 -4.193 15.604   0.61
 72318 92612193119 1299.6069 1300.6014
 13.887 -1.779 16.919 15.150 -7.285  5.552  0.050  0.277 16.289
  -3.484 37.817 23.974  5.046  0.358 23.765 12.120 14.172  -1.56
 72318 92612193119 1299.6069 1300.6014
 13.574 -1.922 17.061 15.150 -6.974  5.552  0.050  0.277 16.289
  -3.484 37.817 23.974  5.046  0.358 23.765 12.120 14.172  -1.56
 72318 92612193119 1299.6069 1300.6014
 13.328 -1.757 18.590 16.843 -8.202  4.079  3.224  1.187 16.289
  -3.484 37.817 23.974  5.046  0.358 23.765 12.120 14.172  -1.56
 72318 92612193119 1299.6069 1300.6014
 13.597 -1.700 18.583 16.892 -7.738  4.810  0.497  0.231 16.289
  -3.484 37.817 23.974  5.046  0.358 23.765 12.120 14.172  -1.56
 72318 92612193119 1299.6069 1300.6014
 13.334 -1.645 18.528 16.892 -7.476  4.810  0.203  0.231 16.289
  -3.484 37.817 23.974  5.046  0.358 23.765 12.120 14.172  -1.56
 72318 92612193119 1299.6069 1300.6014
 13.170 -1.958 18.839 16.892 -7.313  4.810  2.285  0.231 16.289
  -3.484 37.817 23.974  5.046  0.358 23.765 12.120 14.172  -1.56
 72318 92612193119 1299.6069 1300.6014
 13.429 -1.941 17.721 15.790 -6.791  5.590  1.454  1.267 16.289
  -3.484 37.817 23.974  5.046  0.358 23.765 12.120 14.172  -1.56
 72318 92612193119 1299.6069 1300.6014
 13.291 -1.712 15.565 13.862 -4.728  7.516  0.050  2.159 16.289
  -3.484 37.817 23.974  5.046  0.358 23.765 12.120 14.172  -1.56
 72318 92612193119 1299.6069 1300.6014
 14.069 -1.752 15.889 14.147 -2.723 10.295  0.550  0.050 16.289
  -3.484 37.817 23.974  5.046  0.358 23.765 12.120 14.172  -1.56
 72318 92612193119 1299.6069 1300.6014
 13.843 -1.801 15.554 13.763 -0.942 11.851  7.476  3.525 16.289
  -3.484 37.817 23.974  5.046  0.358 23.765 12.120 14.172  -1.56
 72418 933 7121940 1300.6014 1301.6118
 13.740  1.286 16.843 18.143  4.079 16.974  1.187  0.050 14.734
   9.637 23.974 57.894  5.405  1.528 12.120 20.451 13.277   1.18
 72418 933 7121940 1300.6014 1301.6118
 13.016  1.238 16.892 18.143  4.810 16.974  0.231  0.050 14.734
   9.637 23.974 57.894  5.405  1.528 12.120 20.451 13.277   1.18
 72418 933 7121940 1300.6014 1301.6118
 13.252  0.863 15.150 16.022  5.552 17.954  0.277  0.177 14.734
   9.637 23.974 57.894  5.405  1.528 12.120 20.451 13.277   1.18
 72418 933 7121940 1300.6014 1301.6118
 13.024  1.139 16.098 17.250  6.704 18.875  2.457  9.158 14.734
   9.637 23.974 57.894  5.405  1.528 12.120 20.451 13.277   1.18
 72418 933 7121940 1300.6014 1301.6118
 13.043  1.013 16.160 17.184  7.395 19.586  0.461  0.050 14.734
   9.637 23.974 57.894  5.405  1.528 12.120 20.451 13.277   1.18
 72418 933 7121940 1300.6014 1301.6118
 13.250  1.134 14.514 15.660  9.588 21.988  2.602  0.710 14.734
   9.637 23.974 57.894  5.405  1.528 12.120 20.451 13.277   1.18
 72418 933 7121940 1300.6014 1301.6118
 13.106  1.157 15.086 16.255 10.121 22.375  1.961  0.050 14.734
   9.637 23.974 57.894  5.405  1.528 12.120 20.451 13.277   1.18
 72418 933 7121940 1300.6014 1301.6118
 13.121  0.952 13.482 14.444 10.778 23.047  0.228  0.050 14.734
   9.637 23.974 57.894  5.405  1.528 12.120 20.451 13.277   1.18
 72418 933 7121940 1300.6014 1301.6118
 12.793  0.872 13.763 14.644 11.851 23.789  3.525  2.215 14.734
   9.637 23.974 57.894  5.405  1.528 12.120 20.451 13.277   1.18
 72418 933 7121940 1300.6014 1301.6118
 13.314  1.011 14.029 15.050 12.838 25.302  0.550  0.824 14.734
   9.637 23.974 57.894  5.405  1.528 12.120 20.451 13.277   1.18
 72418 933 7121940 1300.6014 1301.6118
 13.658  0.872 14.127 15.008 13.823 26.635  5.164  0.257 14.734
   9.637 23.974 57.894  5.405  1.528 12.120 20.451 13.277   1.18
 72518 918 4 610 9 1301.6118 1302.6090
 15.339  1.123-13.569-14.689 36.183 50.504  0.237  0.050-13.720
  34.190 21.015  2.968  4.880 -1.735 -2.318-15.023 15.113   1.07
 72518 918 4 610 9 1301.6118 1302.6090
 15.001  1.438-13.764-15.198 35.651 49.634  4.750  1.510-13.720
  34.190 21.015  2.968  4.880 -1.735 -2.318-15.023 15.113   1.07
 72518 918 4 610 9 1301.6118 1302.6090
 14.971  1.190-13.925-15.112 35.328 49.282  0.495  0.050-13.720
  34.190 21.015  2.968  4.880 -1.735 -2.318-15.023 15.113   1.07
 72518 918 4 610 9 1301.6118 1302.6090
 14.455  1.489-12.720-14.205 33.642 47.081  4.437  0.485-13.720
  34.190 21.015  2.968  4.880 -1.735 -2.318-15.023 15.113   1.07
 72518 918 1 1 2 4 1301.6118 1302.6090
 13.451  1.676-17.004-18.675 28.685 41.123  0.875  0.050-18.111
  30.182  6.382  0.784  2.090 -0.532-37.887-16.996 13.755   1.03
 72518 918 5 51010 1301.6118 1302.6090
 11.634  0.884-24.304-25.186-12.305 -1.678  0.050 10.270-24.343
 -14.480  3.098 13.381  3.174  0.807 -6.180  7.091 12.824   0.95
 72518 918 5 51010 1301.6118 1302.6090
 12.538  1.069-24.120-25.186-13.206 -1.678  0.228 10.270-24.343
 -14.480  3.098 13.381  3.174  0.807 -6.180  7.091 12.824   0.95
 72518 918 5 51010 1301.6118 1302.6090
 12.011  0.892-24.010-24.900-15.077 -4.075  0.645  0.200-24.343
 -14.480  3.098 13.381  3.174  0.807 -6.180  7.091 12.824   0.95
 72518 918 5 51010 1301.6118 1302.6090
 12.174  1.037-24.015-25.049-15.507 -4.342  0.504  0.573-24.343
 -14.480  3.098 13.381  3.174  0.807 -6.180  7.091 12.824   0.95
 72518 918 5 51010 1301.6118 1302.6090
 12.227  1.213-25.407-26.617-18.195 -6.977  0.050  0.121-24.343
 -14.480  3.098 13.381  3.174  0.807 -6.180  7.091 12.824   0.95
 72518 918 6 612 9 1301.6118 1302.6090
 14.202 -0.280-17.151-16.872-28.443-15.256  4.898  3.637-16.572
 -30.011 13.094  6.593  3.331  1.791 -9.416-12.487 13.845  -0.18
 72518 918 6 612 9 1301.6118 1302.6090
 14.181 -0.421-16.876-16.457-29.183-16.017  0.557  0.448-16.572
 -30.011 13.094  6.593  3.331  1.791 -9.416-12.487 13.845  -0.18
 72518 918 6 612 9 1301.6118 1302.6090
 14.000 -0.622-16.457-15.837-29.247-16.261  0.138  0.050-16.572
 -30.011 13.094  6.593  3.331  1.791 -9.416-12.487 13.845  -0.18
 72518 918 6 612 9 1301.6118 1302.6090
 14.091 -0.360-16.099-15.740-29.896-16.820  3.454  0.129-16.572
 -30.011 13.094  6.593  3.331  1.791 -9.416-12.487 13.845  -0.18
 72518 918 6 612 9 1301.6118 1302.6090
 13.888 -0.586-15.818-15.233-29.972-17.098  0.145  0.050-16.572
 -30.011 13.094  6.593  3.331  1.791 -9.416-12.487 13.845  -0.18
 72518 918 6 612 9 1301.6118 1302.6090
 13.804 -0.616-16.154-15.540-32.263-19.473  2.649  0.275-16.572
 -30.011 13.094  6.593  3.331  1.791 -9.416-12.487 13.845  -0.18
 72518 918 6 612 9 1301.6118 1302.6090
 13.383 -0.356-16.123-15.768-33.238-20.867  0.050  1.680-16.572
 -30.011 13.094  6.593  3.331  1.791 -9.416-12.487 13.845  -0.18
 72518 91818224031 1301.6118 1302.6090
 14.493 -0.541 18.490 17.950 17.259 30.736  0.820  0.625 15.928
  22.063 57.894 56.919  6.933  0.034 20.451 19.020 15.393  -0.87
 72518 91818224031 1301.6118 1302.6090
 15.197 -0.527 17.250 16.724 18.875 33.054  9.158  1.454 15.928
  22.063 57.894 56.919  6.933  0.034 20.451 19.020 15.393  -0.87
 72518 91818224031 1301.6118 1302.6090
 14.504 -0.857 17.184 16.329 19.586 33.075  0.050  0.328 15.928
  22.063 57.894 56.919  6.933  0.034 20.451 19.020 15.393  -0.87
 72518 91818224031 1301.6118 1302.6090
 14.317 -0.607 16.145 15.540 18.213 31.515  0.119  0.116 15.928
  22.063 57.894 56.919  6.933  0.034 20.451 19.020 15.393  -0.87
 72518 91818224031 1301.6118 1302.6090
 14.577 -0.484 16.022 15.540 17.954 31.515  0.177  0.116 15.928
  22.063 57.894 56.919  6.933  0.034 20.451 19.020 15.393  -0.87
 72518 91818224031 1301.6118 1302.6090
 14.774 -0.793 16.140 15.349 17.613 31.371  0.050  0.360 15.928
  22.063 57.894 56.919  6.933  0.034 20.451 19.020 15.393  -0.87
 72518 91818224031 1301.6118 1302.6090
 14.462 -0.719 17.046 16.329 19.628 33.075  0.050  0.328 15.928
  22.063 57.894 56.919  6.933  0.034 20.451 19.020 15.393  -0.87
 72518 91818224031 1301.6118 1302.6090
 15.209 -0.785 15.660 14.877 21.988 36.179  0.710  0.887 15.928
  22.063 57.894 56.919  6.933  0.034 20.451 19.020 15.393  -0.87
 72518 91818224031 1301.6118 1302.6090
 15.235 -0.894 15.113 14.222 21.422 35.640  0.050  2.217 15.928
  22.063 57.894 56.919  6.933  0.034 20.451 19.020 15.393  -0.87
 72518 91818224031 1301.6118 1302.6090
 15.213 -0.460 14.444 13.985 23.047 37.242  0.050  0.050 15.928
  22.063 57.894 56.919  6.933  0.034 20.451 19.020 15.393  -0.87
 72518 91818224031 1301.6118 1302.6090
 14.454 -0.906 14.272 13.368 23.758 37.197  3.543  2.008 15.928
  22.063 57.894 56.919  6.933  0.034 20.451 19.020 15.393  -0.87
 72518 91818224031 1301.6118 1302.6090
 15.287 -0.919 14.586 13.669 24.058 38.327  1.475  0.858 15.928
  22.063 57.894 56.919  6.933  0.034 20.451 19.020 15.393  -0.87
 72518 91818224031 1301.6118 1302.6090
 14.469 -0.661 14.644 13.985 23.789 37.242  2.215  0.050 15.928
  22.063 57.894 56.919  6.933  0.034 20.451 19.020 15.393  -0.87
 72518 91818224031 1301.6118 1302.6090
 14.654 -0.512 14.351 13.841 25.670 39.308  0.050  2.664 15.928
  22.063 57.894 56.919  6.933  0.034 20.451 19.020 15.393  -0.87
 72518 91818224031 1301.6118 1302.6090
 14.702 -0.751 14.590 13.841 25.622 39.308  0.050  2.664 15.928
  22.063 57.894 56.919  6.933  0.034 20.451 19.020 15.393  -0.87
 72518 91818224031 1301.6118 1302.6090
 14.316 -0.708 15.050 14.343 25.302 38.602  0.824  0.050 15.928
  22.063 57.894 56.919  6.933  0.034 20.451 19.020 15.393  -0.87
 72518 91818224031 1301.6118 1302.6090
 15.243 -0.750 15.394 14.646 27.570 41.795  0.050  6.549 15.928
  22.063 57.894 56.919  6.933  0.034 20.451 19.020 15.393  -0.87
 72518 91818224031 1301.6118 1302.6090
 15.001 -0.639 15.284 14.646 27.811 41.795  4.689  6.549 15.928
  22.063 57.894 56.919  6.933  0.034 20.451 19.020 15.393  -0.87
 72518 91818224031 1301.6118 1302.6090
 14.732 -0.603 15.508 14.907 28.458 42.173  3.373  0.876 15.928
  22.063 57.894 56.919  6.933  0.034 20.451 19.020 15.393  -0.87
 72618 922 3 71011 1302.6090 1303.6069
 16.171 -0.331-23.971-23.641 -2.665 12.497  0.050  0.183-25.288
  -2.667 13.381  3.375  3.981 -0.139  7.091 22.488 16.329  -1.35
 72618 922 3 71011 1302.6090 1303.6069
 16.193 -0.376-23.728-23.353 -3.113 12.070  0.050  0.132-25.288
  -2.667 13.381  3.375  3.981 -0.139  7.091 22.488 16.329  -1.35
 72618 922 3 71011 1302.6090 1303.6069
 16.451 -0.402-24.900-24.499 -4.075 11.366  0.200  0.112-25.288
  -2.667 13.381  3.375  3.981 -0.139  7.091 22.488 16.329  -1.35
 72618 922 3 71011 1302.6090 1303.6069
 16.719 -0.551-25.049-24.499 -4.342 11.366  0.573  0.112-25.288
  -2.667 13.381  3.375  3.981 -0.139  7.091 22.488 16.329  -1.35
 72618 922 3 71011 1302.6090 1303.6069
 16.018 -0.659-26.617-25.959 -6.977  8.032  0.121  0.234-25.288
  -2.667 13.381  3.375  3.981 -0.139  7.091 22.488 16.329  -1.35
 72618 922 3 71011 1302.6090 1303.6069
 15.867 -0.753-26.491-25.740 -6.155  8.703  0.902  0.312-25.288
  -2.667 13.381  3.375  3.981 -0.139  7.091 22.488 16.329  -1.35
 72618 922 1 1 2 3 1302.6090 1303.6069
 14.345 -0.713  6.724  6.013-19.674 -6.334  0.050  0.050  7.427
 -23.424  0.554  1.365  4.161 -2.782 10.705 17.467 14.578  -1.06
 72618 922 1 1 2 3 1302.6090 1303.6069
 14.530 -0.997  7.497  6.502-23.797-10.273  0.504  0.931  7.427
 -23.424  0.554  1.365  4.161 -2.782 10.705 17.467 14.578  -1.06
 72718 926 4 711 6 1303.6069 1304.6125
 11.647  0.657-17.083-17.743  0.440 11.168  2.533  4.372-16.670
  -0.643  9.759 10.853  1.980  2.282-24.639-12.463 11.327   0.71
 72718 926 4 711 6 1303.6069 1304.6125
 11.897  0.523-17.032-17.558  0.049 11.029  1.008  1.051-16.670
  -0.643  9.759 10.853  1.980  2.282-24.639-12.463 11.327   0.71
 72718 926 4 711 6 1303.6069 1304.6125
 11.796  0.749-17.132-17.885 -0.071 10.806  0.855  1.129-16.670
  -0.643  9.759 10.853  1.980  2.282-24.639-12.463 11.327   0.71
 72718 926 4 711 6 1303.6069 1304.6125
 11.820  0.355-16.760-17.117 -0.315 10.586  1.449  1.208-16.670
  -0.643  9.759 10.853  1.980  2.282-24.639-12.463 11.327   0.71
 72718 926 4 711 6 1303.6069 1304.6125
 11.682  0.654-15.942-16.600 -1.052  9.711  1.602  0.669-16.670
  -0.643  9.759 10.853  1.980  2.282-24.639-12.463 11.327   0.71
 72718 926 4 711 6 1303.6069 1304.6125
 11.819  0.309-16.289-16.600 -1.190  9.711  0.813  0.669-16.670
  -0.643  9.759 10.853  1.980  2.282-24.639-12.463 11.327   0.71
 72718 926 4 711 6 1303.6069 1304.6125
 11.571  0.332-16.421-16.755 -4.852  5.800  0.411  2.424-16.670
  -0.643  9.759 10.853  1.980  2.282-24.639-12.463 11.327   0.71
 72718 926 2 1 3 1 1303.6069 1304.6125
 14.380  0.907  6.502  7.414-10.273  3.203  0.931  0.431  6.371
  -9.852  1.365  0.431  1.379 -1.379 17.467  0.000 13.962   1.04
 72818 918 4 2 6 6 1304.6125 1305.6090
 15.541 -1.196-17.743-16.552 11.168 25.680  4.372  1.613-17.379
   9.763 10.853  7.214  4.262 -0.706-12.463 60.564 15.948   0.33
 72818 918 4 2 6 6 1304.6125 1305.6090
 15.681 -1.010-17.558-16.552 11.029 25.680  1.051  1.613-17.379
   9.763 10.853  7.214  4.262 -0.706-12.463 60.564 15.948   0.33
 72818 918 4 2 6 6 1304.6125 1305.6090
 15.753 -1.226-17.885-16.663 10.806 25.530  1.129  0.682-17.379
   9.763 10.853  7.214  4.262 -0.706-12.463 60.564 15.948   0.33
 72818 918 4 2 6 6 1304.6125 1305.6090
 15.656 -0.900-17.117-16.220 10.586 25.213  1.208  1.925-17.379
   9.763 10.853  7.214  4.262 -0.706-12.463 60.564 15.948   0.33
 72818 918 1 3 4 9 1304.6125 1305.6090
 15.746 -0.305-21.452-21.148  4.943 19.659  0.818  0.137-21.310
   6.771  4.163 15.091  2.702  2.698  9.093 18.463 16.593  -0.74
 72818 918 1 3 4 9 1304.6125 1305.6090
 15.808 -0.232-21.907-21.676  3.864 18.642  0.050  0.050-21.310
   6.771  4.163 15.091  2.702  2.698  9.093 18.463 16.593  -0.74
 72818 918 1 3 4 9 1304.6125 1305.6090
 15.985 -0.261-22.087-21.826  4.053 19.008  0.265  3.386-21.310
   6.771  4.163 15.091  2.702  2.698  9.093 18.463 16.593  -0.74
 72818 918 2 1 3 2 1304.6125 1305.6090
 15.704 -1.466  9.301  7.840-19.337 -4.662  1.009  0.050  9.246
 -19.255  1.109  0.162  1.090 -0.303 34.252-15.760 15.092  -1.56
 72818 918 1 1 2 2 1304.6125 1305.6090
 15.738  0.429 21.943 22.370-20.938 -6.230  1.896  0.495 21.986
 -19.179  4.309  2.246  2.914 -2.172 -1.512 28.545 14.522   0.11
 72918 922 3 6 9 3 1305.6090 1306.6021
 15.572  1.959-21.676-23.622 18.642 33.134  0.050  0.698-20.572
  22.332 15.091 12.866  5.400 -1.920 18.463 51.253 13.486   1.80
 72918 922 1 1 2 2 1305.6090 1306.6021
 16.307 -1.403 22.016 20.623 -5.527  9.696  1.751  5.678 22.094
  -5.682  2.246  5.728  0.742  0.975 28.545-67.771 16.457  -1.50
 72918 922 1 1 2 2 1305.6090 1306.6021
 17.015 -1.760 22.370 20.623 -6.230  9.696  0.495  5.678 22.094
  -5.682  2.246  5.728  0.742  0.975 28.545-67.771 16.457  -1.50
 73018 933 1 2 3 4 1306.6021 1307.6049
 16.257 -1.084-21.327-20.239 35.652 50.973  7.954  5.183-22.363
  34.753 12.866  6.410  3.480  2.785 51.253 15.103 15.920  -1.81
 73018 933 2 5 712 1306.6021 1307.6049
 13.408 -1.847  7.662  5.809-18.955 -6.490  3.598  2.724  7.966
 -20.001  5.996  9.964  3.502  0.215 15.699  0.157 13.558  -2.43
 73018 933 2 5 712 1306.6021 1307.6049
 12.951 -1.784  7.834  6.045-19.251 -7.245  0.634  0.300  7.966
 -20.001  5.996  9.964  3.502  0.215 15.699  0.157 13.558  -2.43
 73118 928 6 61211 1307.6049 1308.6973
 15.470  0.436  4.881  5.357 -3.670 12.161  1.004  1.113  5.527
  -7.386  9.964 22.156  3.716  1.082  0.157 -8.498 14.338  -0.14
 73118 928 6 61211 1307.6049 1308.6973
 15.059  0.025  5.272  5.300 -4.844 10.538  1.159  1.695  5.527
